Image,SKU,Name,Color,Size,URL,Plano,Dallas,Oklahoma City,Fayetteville,Olathe,Mesa,Upland,Naperville,Orland Park,Fairview Heights,Avon,Greenwood
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26450607,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,6.5,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26450607,1,1,0,1,0,1,0,1,2,0,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26450608,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,7.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26450608,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26693551,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,7.5,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26693551,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26450610,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,8.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26450610,0,0,0,0,0,0,0,0,0,0,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26450612,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,9.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26450612,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26450613,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,9.5,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26450613,0,0,0,1,0,1,2,0,0,1,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23FHQMGVT5NMBSCLDMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24484409,HOKA Men's Gaviota 5 Running Shoes,Black/White,10.0,https://www.dickssportinggoods.com/p/hoka-mens-gaviota-5-running-shoes-23fhqmgvt5nmbscldmns/23fhqmgvt5nmbscldmns?sku=24484409,0,1,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23FHQMGVT5NMBSCLDMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24484247,HOKA Men's Gaviota 5 Running Shoes,Black/White,11.5,https://www.dickssportinggoods.com/p/hoka-mens-gaviota-5-running-shoes-23fhqmgvt5nmbscldmns/23fhqmgvt5nmbscldmns?sku=24484247,0,1,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23FHQMGVT5NMBSCLDMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24484264,HOKA Men's Gaviota 5 Running Shoes,Black/White,14.0,https://www.dickssportinggoods.com/p/hoka-mens-gaviota-5-running-shoes-23fhqmgvt5nmbscldmns/23fhqmgvt5nmbscldmns?sku=24484264,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23FHQMGVT5NMBSCLDMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24484219,HOKA Men's Gaviota 5 Running Shoes,Black/White,8.0,https://www.dickssportinggoods.com/p/hoka-mens-gaviota-5-running-shoes-23fhqmgvt5nmbscldmns/23fhqmgvt5nmbscldmns?sku=24484219,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23FHQMGVT5NMBSCLDMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24484380,HOKA Men's Gaviota 5 Running Shoes,Black/White,8.5,https://www.dickssportinggoods.com/p/hoka-mens-gaviota-5-running-shoes-23fhqmgvt5nmbscldmns/23fhqmgvt5nmbscldmns?sku=24484380,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23FHQMGVT5NMBSCLDMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24484225,HOKA Men's Gaviota 5 Running Shoes,Black/White,8.5,https://www.dickssportinggoods.com/p/hoka-mens-gaviota-5-running-shoes-23fhqmgvt5nmbscldmns/23fhqmgvt5nmbscldmns?sku=24484225,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23FHQMGVT5NMBSCLDMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24484233,HOKA Men's Gaviota 5 Running Shoes,Black/White,9.5,https://www.dickssportinggoods.com/p/hoka-mens-gaviota-5-running-shoes-23fhqmgvt5nmbscldmns/23fhqmgvt5nmbscldmns?sku=24484233,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929492,HOKA Men's Mach 6 Running Shoes,Black/White,10.0,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929492,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929499,HOKA Men's Mach 6 Running Shoes,Black/White,10.5,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929499,0,1,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929508,HOKA Men's Mach 6 Running Shoes,Black/White,11.5,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929508,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929504,HOKA Men's Mach 6 Running Shoes,Black/White,12.0,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929504,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929521,HOKA Men's Mach 6 Running Shoes,Black/White,12.5,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929521,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929527,HOKA Men's Mach 6 Running Shoes,Black/White,14.0,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929527,0,1,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929458,HOKA Men's Mach 6 Running Shoes,Black/White,8.0,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929458,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929465,HOKA Men's Mach 6 Running Shoes,Black/White,8.5,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929465,0,0,0,0,1,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMMCH6BLCKWHTMNS_Black_White/?hei=80&wid=80&op_sharpen=1"")",24929472,HOKA Men's Mach 6 Running Shoes,Black/White,9.0,https://www.dickssportinggoods.com/p/hoka-mens-mach-6-running-shoes-24fhqmmch6blckwhtmns/24fhqmmch6blckwhtmns?sku=24929472,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758742,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,10.0,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758742,1,0,3,8,2,0,0,1,0,8,3,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758746,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,10.5,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758746,1,0,0,4,0,0,0,0,0,2,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758749,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,11.0,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758749,0,0,0,2,0,0,0,2,0,0,1,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758751,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,11.5,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758751,0,0,0,2,0,0,0,1,0,3,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758756,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,12.0,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758756,0,0,0,0,0,0,0,1,0,0,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758761,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,12.5,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758761,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758767,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,13.0,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758767,0,0,0,0,0,3,0,2,3,3,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758771,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,14.0,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758771,0,0,1,0,0,0,0,0,0,1,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758715,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,7.0,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758715,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758723,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,8.0,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758723,0,0,0,4,0,1,0,1,2,4,2,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758726,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,8.5,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758726,0,0,0,4,0,0,1,0,2,6,4,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758733,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,9.0,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758733,0,0,0,0,1,0,0,0,0,4,4,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24FHQMSPDGT6GTXBLMNS_Orbit/?hei=80&wid=80&op_sharpen=1"")",25758738,HOKA Men's Speedgoat 6 GTX Trail Running Shoes,Orbit,9.5,https://www.dickssportinggoods.com/p/hoka-mens-speedgoat-6-gtx-trail-running-shoes-24fhqmspdgt6gtxblmns/24fhqmspdgt6gtxblmns?sku=25758738,1,0,0,5,0,1,0,2,1,4,0,4
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Alabaster_Lingonberry/?hei=80&wid=80&op_sharpen=1"")",27431092,HOKA Women's Arahi 8 Running Shoes,Alabaster/Lingonberry,10.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?color=Alabaster%2FTangerine+Glow&sku=27431092,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Alabaster_Lingonberry/?hei=80&wid=80&op_sharpen=1"")",27431249,HOKA Women's Arahi 8 Running Shoes,Alabaster/Lingonberry,6.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?color=Alabaster%2FTangerine+Glow&sku=27431249,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Alabaster_Lingonberry/?hei=80&wid=80&op_sharpen=1"")",27431475,HOKA Women's Arahi 8 Running Shoes,Alabaster/Lingonberry,7.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?color=Alabaster%2FTangerine+Glow&sku=27431475,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Alabaster_Lingonberry/?hei=80&wid=80&op_sharpen=1"")",27431227,HOKA Women's Arahi 8 Running Shoes,Alabaster/Lingonberry,9.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?color=Alabaster%2FTangerine+Glow&sku=27431227,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26802014,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,10.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26802014,0,0,0,2,0,0,0,2,0,1,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26802045,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,11.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26802045,0,0,0,0,0,0,0,0,0,2,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26801910,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,6.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26801910,1,0,1,2,0,2,0,2,3,5,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26801921,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,6.5,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26801921,0,0,0,4,0,2,0,2,1,3,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26801939,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,7.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26801939,0,0,3,5,0,7,2,1,1,5,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26801947,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,7.5,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26801947,0,0,2,5,0,10,0,2,1,5,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26801961,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,8.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26801961,1,0,2,1,0,0,0,1,0,2,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26801974,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,8.5,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26801974,0,0,2,3,0,2,2,0,0,1,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26801986,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,9.0,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26801986,0,0,1,0,0,0,0,1,0,1,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWRH8WHTWHTXXFTW_Pink_Pink/?hei=80&wid=80&op_sharpen=1"")",26802002,HOKA Women's Arahi 8 Running Shoes,Pink/Pink,9.5,https://www.dickssportinggoods.com/p/hoka-womens-arahi-8-running-shoes-25fhqwrh8whtwhtxxftw/25fhqwrh8whtwhtxxftw?enteredSearchTerm=26801974&sku=26802002,0,0,2,0,0,1,1,1,0,2,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26801078,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,10.0,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26801078,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26801091,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,11.0,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26801091,0,0,1,0,0,0,0,0,0,2,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26800952,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,6.0,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26800952,0,0,0,0,0,0,1,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26800971,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,6.5,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26800971,0,0,0,0,0,0,0,0,0,6,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26800990,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,7.0,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26800990,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26801016,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,7.5,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26801016,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26801031,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,8.0,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26801031,0,0,1,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26801049,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,9.0,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26801049,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25FHQWCLFTN10BLCKFTW_Beige_Pink/?hei=80&wid=80&op_sharpen=1"")",26801063,HOKA Women's Clifton 10 Running Shoes,Beige/Pink,9.5,https://www.dickssportinggoods.com/p/hoka-womens-clifton-10-running-shoes-25fhqwclftn10blckftw/25fhqwclftn10blckftw?sku=26801063,0,0,1,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23NWBW480WHTWHTXXFTW_Black_White/?hei=80&wid=80&op_sharpen=1"")",27215937,New Balance 480 Shoes,Black/White,M10.0/W11.5,https://www.dickssportinggoods.com/p/new-balance-480-shoes-23nwbw480whtwhtxxftw/23nwbw480whtwhtxxftw?sku=27215937,0,3,4,0,1,0,0,0,2,5,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23NWBW480WHTWHTXXFTW_Black_White/?hei=80&wid=80&op_sharpen=1"")",27215938,New Balance 480 Shoes,Black/White,M10.5/W12.0,https://www.dickssportinggoods.com/p/new-balance-480-shoes-23nwbw480whtwhtxxftw/23nwbw480whtwhtxxftw?sku=27215938,0,1,6,1,0,0,0,0,1,4,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23NWBW480WHTWHTXXFTW_Black_White/?hei=80&wid=80&op_sharpen=1"")",27215939,New Balance 480 Shoes,Black/White,M11.0/W12.5,https://www.dickssportinggoods.com/p/new-balance-480-shoes-23nwbw480whtwhtxxftw/23nwbw480whtwhtxxftw?sku=27215939,0,1,3,0,0,1,1,1,5,6,1,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23NWBW480WHTWHTXXFTW_Black_White/?hei=80&wid=80&op_sharpen=1"")",27215940,New Balance 480 Shoes,Black/White,M11.5/W13.0,https://www.dickssportinggoods.com/p/new-balance-480-shoes-23nwbw480whtwhtxxftw/23nwbw480whtwhtxxftw?sku=27215940,0,2,6,2,1,1,0,0,0,1,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23NWBW480WHTWHTXXFTW_Black_White/?hei=80&wid=80&op_sharpen=1"")",27215941,New Balance 480 Shoes,Black/White,M12.0/W13.5,https://www.dickssportinggoods.com/p/new-balance-480-shoes-23nwbw480whtwhtxxftw/23nwbw480whtwhtxxftw?sku=27215941,0,1,3,2,0,2,0,0,1,2,1,0
